Secciones de la CNAE-09	Tipo de coste	Periodo	Total
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T3	108,8
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T2	107,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T1	105,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T4	105,6
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T3	104,5
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T2	105,3
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T1	104,4
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T4	102,3
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T3	102,8
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T2	102,6
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T1	101,8
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T4	101,3
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T3	100,8
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T2	100,3
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T1	97,6
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T4	95,6
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T3	96,4
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T2	93,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T1	92,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T4	91,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T3	92,7
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T2	89,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T1	89,7
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T4	89,3
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T3	87,4
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T2	86,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T1	87,5
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T4	86,5
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T3	85,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T2	84,7
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T1	83,8
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T4	83,7
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T3	83
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T2	82,7
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T1	80,7
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T4	81,7
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T3	79,2
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T2	79
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T1	78,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T4	77,1
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T3	76,1
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T2	76,6
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T1	74,6
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T4	72,1
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T3	71,9
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T2	70,4
I Hostelería	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T1	71,2
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2014T4	105,6
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2014T3	108
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2014T2	107,4
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2014T1	107,5
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2013T4	107,5
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2013T3	106,7
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2013T2	107,9
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2013T1	106,7
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2012T4	105,5
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2012T3	106,1
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2012T2	106,4
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2012T1	105,4
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2011T4	106,7
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2011T3	105,7
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2011T2	104
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2011T1	104,8
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2010T4	106,3
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2010T3	103,6
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2010T2	103
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2010T1	104,7
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2009T4	103,8
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2009T3	104,7
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2009T2	103,5
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2009T1	103
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2008T4	101,1
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2008T3	100,7
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2008T2	99,7
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2008T1	98,6
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2007T4	101
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2007T3	103
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2007T2	102,5
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2007T1	99,1
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2006T4	98,8
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2006T3	95,4
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2006T2	96,9
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2006T1	104,8
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2005T4	96,3
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2005T3	97,8
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2005T2	98,2
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2005T1	98,1
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2004T4	97
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2004T3	94,5
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2004T2	95,8
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2004T1	95
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2003T4	93,5
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2003T3	94,7
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2003T2	91,6
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2003T1	92
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2002T4	89,9
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2002T3	88,1
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2002T2	85,8
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2002T1	82,4
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2001T4	83
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2001T3	81,4
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2001T2	79,3
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2001T1	79,1
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2000T4	77
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2000T3	75,5
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2000T2	76,2
J Información y comunicaciones	Coste laboral total por hora efectiva de trabajo	2000T1	77,6
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2014T4	106,7
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2014T3	108,2
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2014T2	108,2
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2014T1	107
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2013T4	107,3
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2013T3	106,7
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2013T2	107,1
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2013T1	106,8
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2012T4	105,7
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2012T3	105,7
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2012T2	106,7
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2012T1	105,4
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2011T4	107,1
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2011T3	106,4
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2011T2	103,5
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2011T1	105,7
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2010T4	105,6
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2010T3	103,9
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2010T2	103,6
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2010T1	103,9
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2009T4	103,4
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2009T3	104,2
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2009T2	102,3
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2009T1	101,2
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2008T4	100,3
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2008T3	99,2
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2008T2	100,4
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2008T1	100,1
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2007T4	101,7
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2007T3	103,2
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2007T2	103
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2007T1	100
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2006T4	99,7
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2006T3	96,6
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2006T2	97,8
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2006T1	101,8
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2005T4	97,4
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2005T3	98,8
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2005T2	98,3
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2005T1	99,5
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2004T4	97,6
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2004T3	96
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2004T2	97,5
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2004T1	94,6
J Información y comunicaciones	Coste salarial total por hora efectiva de trabajo	2003T4	93,9
