Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Hombres;12 Galicia;Menores de 25 años;2024;23,35
Hombres;12 Galicia;Menores de 25 años;2023;24,13
Hombres;12 Galicia;Menores de 25 años;2022;31,91
Hombres;12 Galicia;Menores de 25 años;2021;30,66
Hombres;12 Galicia;Menores de 25 años;2020;31,15
Hombres;12 Galicia;Menores de 25 años;2019;28,25
Hombres;12 Galicia;Menores de 25 años;2018;30,65
Hombres;12 Galicia;Menores de 25 años;2017;35,83
Hombres;12 Galicia;Menores de 25 años;2016;39,19
Hombres;12 Galicia;Menores de 25 años;2015;45,71
Hombres;12 Galicia;Menores de 25 años;2014;48,91
Hombres;12 Galicia;Menores de 25 años;2013;50,91
Hombres;12 Galicia;Menores de 25 años;2012;45,63
Hombres;12 Galicia;Menores de 25 años;2011;38,49
Hombres;12 Galicia;Menores de 25 años;2010;34,37
Hombres;12 Galicia;Menores de 25 años;2009;31
Hombres;12 Galicia;Menores de 25 años;2008;18,92
Hombres;12 Galicia;Menores de 25 años;2007;12,85
Hombres;12 Galicia;Menores de 25 años;2006;13,83
Hombres;12 Galicia;25 y más años;2025;6,95
Hombres;12 Galicia;25 y más años;2024;7,87
Hombres;12 Galicia;25 y más años;2023;8,08
Hombres;12 Galicia;25 y más años;2022;8,86
Hombres;12 Galicia;25 y más años;2021;9,5
Hombres;12 Galicia;25 y más años;2020;9,89
Hombres;12 Galicia;25 y más años;2019;9,81
Hombres;12 Galicia;25 y más años;2018;11,44
Hombres;12 Galicia;25 y más años;2017;13,91
Hombres;12 Galicia;25 y más años;2016;15,31
Hombres;12 Galicia;25 y más años;2015;17,18
Hombres;12 Galicia;25 y más años;2014;19,97
Hombres;12 Galicia;25 y más años;2013;20,56
Hombres;12 Galicia;25 y más años;2012;19,12
Hombres;12 Galicia;25 y más años;2011;14,91
Hombres;12 Galicia;25 y más años;2010;12,99
Hombres;12 Galicia;25 y más años;2009;9,84
Hombres;12 Galicia;25 y más años;2008;6,2
Hombres;12 Galicia;25 y más años;2007;4,96
Hombres;12 Galicia;25 y más años;2006;5,14
Hombres;12 Galicia;De 16 a 19 años;2025;44,7
Hombres;12 Galicia;De 16 a 19 años;2024;31,99
Hombres;12 Galicia;De 16 a 19 años;2023;32,24
Hombres;12 Galicia;De 16 a 19 años;2022;37,92
Hombres;12 Galicia;De 16 a 19 años;2021;39,49
Hombres;12 Galicia;De 16 a 19 años;2020;40
Hombres;12 Galicia;De 16 a 19 años;2019;39,47
Hombres;12 Galicia;De 16 a 19 años;2018;35,71
Hombres;12 Galicia;De 16 a 19 años;2017;60,96
Hombres;12 Galicia;De 16 a 19 años;2016;53,29
Hombres;12 Galicia;De 16 a 19 años;2015;66,7
Hombres;12 Galicia;De 16 a 19 años;2014;65,84
Hombres;12 Galicia;De 16 a 19 años;2013;60,62
Hombres;12 Galicia;De 16 a 19 años;2012;52,27
Hombres;12 Galicia;De 16 a 19 años;2011;47,18
Hombres;12 Galicia;De 16 a 19 años;2010;43,01
Hombres;12 Galicia;De 16 a 19 años;2009;40,96
Hombres;12 Galicia;De 16 a 19 años;2008;27,29
Hombres;12 Galicia;De 16 a 19 años;2007;21,38
Hombres;12 Galicia;De 16 a 19 años;2006;14,49
Hombres;12 Galicia;De 20 a 24 años;2025;22,17
Hombres;12 Galicia;De 20 a 24 años;2024;21,83
Hombres;12 Galicia;De 20 a 24 años;2023;22,87
Hombres;12 Galicia;De 20 a 24 años;2022;30,81
Hombres;12 Galicia;De 20 a 24 años;2021;29,11
Hombres;12 Galicia;De 20 a 24 años;2020;29,47
Hombres;12 Galicia;De 20 a 24 años;2019;26,06
Hombres;12 Galicia;De 20 a 24 años;2018;29,6
Hombres;12 Galicia;De 20 a 24 años;2017;32,35
Hombres;12 Galicia;De 20 a 24 años;2016;37,59
Hombres;12 Galicia;De 20 a 24 años;2015;42,37
Hombres;12 Galicia;De 20 a 24 años;2014;46,5
Hombres;12 Galicia;De 20 a 24 años;2013;49,61
Hombres;12 Galicia;De 20 a 24 años;2012;44,47
Hombres;12 Galicia;De 20 a 24 años;2011;36,5
Hombres;12 Galicia;De 20 a 24 años;2010;32,32
Hombres;12 Galicia;De 20 a 24 años;2009;28,36
Hombres;12 Galicia;De 20 a 24 años;2008;16,58
Hombres;12 Galicia;De 20 a 24 años;2007;10,09
Hombres;12 Galicia;De 20 a 24 años;2006;13,68
Hombres;12 Galicia;De 25 a 54 años;2025;7,09
Hombres;12 Galicia;De 25 a 54 años;2024;7,81
Hombres;12 Galicia;De 25 a 54 años;2023;8,18
Hombres;12 Galicia;De 25 a 54 años;2022;8,94
Hombres;12 Galicia;De 25 a 54 años;2021;9,58
Hombres;12 Galicia;De 25 a 54 años;2020;10,22
Hombres;12 Galicia;De 25 a 54 años;2019;9,96
Hombres;12 Galicia;De 25 a 54 años;2018;11,5
Hombres;12 Galicia;De 25 a 54 años;2017;13,87
Hombres;12 Galicia;De 25 a 54 años;2016;15,51
Hombres;12 Galicia;De 25 a 54 años;2015;17,49
Hombres;12 Galicia;De 25 a 54 años;2014;20,63
Hombres;12 Galicia;De 25 a 54 años;2013;21,42
Hombres;12 Galicia;De 25 a 54 años;2012;20,31
Hombres;12 Galicia;De 25 a 54 años;2011;15,72
Hombres;12 Galicia;De 25 a 54 años;2010;13,7
Hombres;12 Galicia;De 25 a 54 años;2009;10,39
Hombres;12 Galicia;De 25 a 54 años;2008;6,53
Hombres;12 Galicia;De 25 a 54 años;2007;5,06
Hombres;12 Galicia;De 25 a 54 años;2006;5,06
Hombres;12 Galicia;De 55 y más años;2025;6,53
Hombres;12 Galicia;De 55 y más años;2024;8,05
Hombres;12 Galicia;De 55 y más años;2023;7,76
Hombres;12 Galicia;De 55 y más años;2022;8,57
Hombres;12 Galicia;De 55 y más años;2021;9,23
Hombres;12 Galicia;De 55 y más años;2020;8,68
Hombres;12 Galicia;De 55 y más años;2019;9,22
Hombres;12 Galicia;De 55 y más años;2018;11,23
Hombres;12 Galicia;De 55 y más años;2017;14,08
Hombres;12 Galicia;De 55 y más años;2016;14,36
Hombres;12 Galicia;De 55 y más años;2015;15,67
Hombres;12 Galicia;De 55 y más años;2014;16,72
Hombres;12 Galicia;De 55 y más años;2013;16,24
Hombres;12 Galicia;De 55 y más años;2012;13,08
Hombres;12 Galicia;De 55 y más años;2011;10,45
Hombres;12 Galicia;De 55 y más años;2010;9,17
Hombres;12 Galicia;De 55 y más años;2009;6,9
Hombres;12 Galicia;De 55 y más años;2008;4,4
Hombres;12 Galicia;De 55 y más años;2007;4,44
Hombres;12 Galicia;De 55 y más años;2006;5,59
Hombres;13 Madrid, Comunidad de;Total;2025;7,81
Hombres;13 Madrid, Comunidad de;Total;2024;8,49
Hombres;13 Madrid, Comunidad de;Total;2023;8,7
Hombres;13 Madrid, Comunidad de;Total;2022;9,53
Hombres;13 Madrid, Comunidad de;Total;2021;10,75
Hombres;13 Madrid, Comunidad de;Total;2020;11,57
Hombres;13 Madrid, Comunidad de;Total;2019;9,81
Hombres;13 Madrid, Comunidad de;Total;2018;11,62
Hombres;13 Madrid, Comunidad de;Total;2017;12,79
Hombres;13 Madrid, Comunidad de;Total;2016;15,01
Hombres;13 Madrid, Comunidad de;Total;2015;16,81
Hombres;13 Madrid, Comunidad de;Total;2014;17,95
Hombres;13 Madrid, Comunidad de;Total;2013;19,22
Hombres;13 Madrid, Comunidad de;Total;2012;19,1
Hombres;13 Madrid, Comunidad de;Total;2011;16,4
Hombres;13 Madrid, Comunidad de;Total;2010;15,57
Hombres;13 Madrid, Comunidad de;Total;2009;13,91
Hombres;13 Madrid, Comunidad de;Total;2008;7,85
Hombres;13 Madrid, Comunidad de;Total;2007;4,92
Hombres;13 Madrid, Comunidad de;Total;2006;4,64
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2025;18,3
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2024;22,68
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2023;28,45
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2022;29,36
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2021;30,37
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2020;30,41
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2019;28,35
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2018;30,14
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2017;37,64
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2016;41,36
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2015;46,23
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2014;46,91
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2013;49,05
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2012;52,33
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2011;42,26
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2010;38,81
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2009;36,23
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2008;20,27
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2007;13,32
Hombres;13 Madrid, Comunidad de;Menores de 25 años;2006;13,32
Hombres;13 Madrid, Comunidad de;25 y más años;2025;7,01
Hombres;13 Madrid, Comunidad de;25 y más años;2024;7,36
Hombres;13 Madrid, Comunidad de;25 y más años;2023;7,23
Hombres;13 Madrid, Comunidad de;25 y más años;2022;8,07
Hombres;13 Madrid, Comunidad de;25 y más años;2021;9,43
Hombres;13 Madrid, Comunidad de;25 y más años;2020;10,4
Hombres;13 Madrid, Comunidad de;25 y más años;2019;8,62
Hombres;13 Madrid, Comunidad de;25 y más años;2018;10,39
Hombres;13 Madrid, Comunidad de;25 y más años;2017;11,2
Hombres;13 Madrid, Comunidad de;25 y más años;2016;13,35
Hombres;13 Madrid, Comunidad de;25 y más años;2015;14,75
Hombres;13 Madrid, Comunidad de;25 y más años;2014;16,05
Hombres;13 Madrid, Comunidad de;25 y más años;2013;17,13
Hombres;13 Madrid, Comunidad de;25 y más años;2012;16,72
Hombres;13 Madrid, Comunidad de;25 y más años;2011;14,42
Hombres;13 Madrid, Comunidad de;25 y más años;2010;13,58
Hombres;13 Madrid, Comunidad de;25 y más años;2009;11,8
Hombres;13 Madrid, Comunidad de;25 y más años;2008;6,56
Hombres;13 Madrid, Comunidad de;25 y más años;2007;4,01
Hombres;13 Madrid, Comunidad de;25 y más años;2006;3,7
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2025;34,09
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2024;32,85
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2023;47,09
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2022;55,26
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2021;54,33
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2020;46,56
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2019;41,3
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2018;52,09
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2017;61,22
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2016;64,57
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2015;67,37
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2014;58,59
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2013;71,87
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2012;80,35
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2011;59,18
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2010;60,44
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2009;53,27
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2008;29,71
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2007;22,9
Hombres;13 Madrid, Comunidad de;De 16 a 19 años;2006;26,83
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2025;15,95
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2024;21,06
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2023;25,29
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2022;24,55
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2021;25,52
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2020;27,1
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2019;26,05
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2018;26,44
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2017;33,49
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2016;36,87
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2015;42,58
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2014;44,85
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2013;44,17
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2012;46,87
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2011;38,88
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2010;34,26
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2009;31,64
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2008;17,9
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2007;10,59
Hombres;13 Madrid, Comunidad de;De 20 a 24 años;2006;9,56
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2025;6,65
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2024;7,45
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2023;7,04
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2022;8,04
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2021;9,28
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2020;10,5
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2019;8,34
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2018;10,5
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2017;11,21
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2016;13,16
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2015;15,13
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2014;16,24
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2013;17,35
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2012;17,39
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2011;14,9
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2010;14,12
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2009;12,25
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2008;6,62
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2007;4,09
Hombres;13 Madrid, Comunidad de;De 25 a 54 años;2006;3,75
Hombres;13 Madrid, Comunidad de;De 55 y más años;2025;8,28
Hombres;13 Madrid, Comunidad de;De 55 y más años;2024;7,02
Hombres;13 Madrid, Comunidad de;De 55 y más años;2023;7,93
Hombres;13 Madrid, Comunidad de;De 55 y más años;2022;8,18
Hombres;13 Madrid, Comunidad de;De 55 y más años;2021;10,04
Hombres;13 Madrid, Comunidad de;De 55 y más años;2020;10
Hombres;13 Madrid, Comunidad de;De 55 y más años;2019;9,82
Hombres;13 Madrid, Comunidad de;De 55 y más años;2018;9,88
Hombres;13 Madrid, Comunidad de;De 55 y más años;2017;11,13
Hombres;13 Madrid, Comunidad de;De 55 y más años;2016;14,33
Hombres;13 Madrid, Comunidad de;De 55 y más años;2015;12,8
Hombres;13 Madrid, Comunidad de;De 55 y más años;2014;14,95
Hombres;13 Madrid, Comunidad de;De 55 y más años;2013;15,84
Hombres;13 Madrid, Comunidad de;De 55 y más años;2012;12,8
Hombres;13 Madrid, Comunidad de;De 55 y más años;2011;11,49
Hombres;13 Madrid, Comunidad de;De 55 y más años;2010;10,22
Hombres;13 Madrid, Comunidad de;De 55 y más años;2009;8,99
Hombres;13 Madrid, Comunidad de;De 55 y más años;2008;6,15
Hombres;13 Madrid, Comunidad de;De 55 y más años;2007;3,49
Hombres;13 Madrid, Comunidad de;De 55 y más años;2006;3,39
Hombres;14 Murcia, Región de;Total;2025;10,88
Hombres;14 Murcia, Región de;Total;2024;11,41
Hombres;14 Murcia, Región de;Total;2023;10,94
Hombres;14 Murcia, Región de;Total;2022;11,82
Hombres;14 Murcia, Región de;Total;2021;12,35
Hombres;14 Murcia, Región de;Total;2020;13,6
Hombres;14 Murcia, Región de;Total;2019;11,88
Hombres;14 Murcia, Región de;Total;2018;13,4
Hombres;14 Murcia, Región de;Total;2017;15,22
Hombres;14 Murcia, Región de;Total;2016;17,31
Hombres;14 Murcia, Región de;Total;2015;21,69
Hombres;14 Murcia, Región de;Total;2014;24,6
Hombres;14 Murcia, Región de;Total;2013;28,55
Hombres;14 Murcia, Región de;Total;2012;27,79
Hombres;14 Murcia, Región de;Total;2011;25,01
Hombres;14 Murcia, Región de;Total;2010;23,19
Hombres;14 Murcia, Región de;Total;2009;21,63
Hombres;14 Murcia, Región de;Total;2008;11,95
Hombres;14 Murcia, Región de;Total;2007;6
Hombres;14 Murcia, Región de;Total;2006;5,97
Hombres;14 Murcia, Región de;Menores de 25 años;2025;25,29
Hombres;14 Murcia, Región de;Menores de 25 años;2024;23,78
Hombres;14 Murcia, Región de;Menores de 25 años;2023;24,93
Hombres;14 Murcia, Región de;Menores de 25 años;2022;30,21
Hombres;14 Murcia, Región de;Menores de 25 años;2021;28,76
Hombres;14 Murcia, Región de;Menores de 25 años;2020;33,68
Hombres;14 Murcia, Región de;Menores de 25 años;2019;28,14
Hombres;14 Murcia, Región de;Menores de 25 años;2018;39,63
Hombres;14 Murcia, Región de;Menores de 25 años;2017;41,31
Hombres;14 Murcia, Región de;Menores de 25 años;2016;42,32
Hombres;14 Murcia, Región de;Menores de 25 años;2015;47,14
Hombres;14 Murcia, Región de;Menores de 25 años;2014;48,54
Hombres;14 Murcia, Región de;Menores de 25 años;2013;53,44
Hombres;14 Murcia, Región de;Menores de 25 años;2012;51,24
Hombres;14 Murcia, Región de;Menores de 25 años;2011;49,11
Hombres;14 Murcia, Región de;Menores de 25 años;2010;41,74
Hombres;14 Murcia, Región de;Menores de 25 años;2009;35,56
Hombres;14 Murcia, Región de;Menores de 25 años;2008;23,5
Hombres;14 Murcia, Región de;Menores de 25 años;2007;15,17
Hombres;14 Murcia, Región de;Menores de 25 años;2006;13,14
Hombres;14 Murcia, Región de;25 y más años;2025;9,44
Hombres;14 Murcia, Región de;25 y más años;2024;10,16
Hombres;14 Murcia, Región de;25 y más años;2023;9,67
Hombres;14 Murcia, Región de;25 y más años;2022;10,2
Hombres;14 Murcia, Región de;25 y más años;2021;11
Hombres;14 Murcia, Región de;25 y más años;2020;11,79
Hombres;14 Murcia, Región de;25 y más años;2019;10,38
Hombres;14 Murcia, Región de;25 y más años;2018;11,1
Hombres;14 Murcia, Región de;25 y más años;2017;13,14
Hombres;14 Murcia, Región de;25 y más años;2016;15,14
Hombres;14 Murcia, Región de;25 y más años;2015;19,35
Hombres;14 Murcia, Región de;25 y más años;2014;22,54
Hombres;14 Murcia, Región de;25 y más años;2013;26,32
Hombres;14 Murcia, Región de;25 y más años;2012;25,61
Hombres;14 Murcia, Región de;25 y más años;2011;22,49
Hombres;14 Murcia, Región de;25 y más años;2010;21,24
Hombres;14 Murcia, Región de;25 y más años;2009;20
Hombres;14 Murcia, Región de;25 y más años;2008;10,3
Hombres;14 Murcia, Región de;25 y más años;2007;4,67
Hombres;14 Murcia, Región de;25 y más años;2006;4,9
Hombres;14 Murcia, Región de;De 16 a 19 años;2025;32,84
Hombres;14 Murcia, Región de;De 16 a 19 años;2024;37,97
Hombres;14 Murcia, Región de;De 16 a 19 años;2023;39,35
Hombres;14 Murcia, Región de;De 16 a 19 años;2022;56,51
Hombres;14 Murcia, Región de;De 16 a 19 años;2021;57,43
Hombres;14 Murcia, Región de;De 16 a 19 años;2020;58,31
Hombres;14 Murcia, Región de;De 16 a 19 años;2019;33,62
Hombres;14 Murcia, Región de;De 16 a 19 años;2018;47,03
Hombres;14 Murcia, Región de;De 16 a 19 años;2017;48,57
Hombres;14 Murcia, Región de;De 16 a 19 años;2016;65,18
Hombres;14 Murcia, Región de;De 16 a 19 años;2015;60,12
Hombres;14 Murcia, Región de;De 16 a 19 años;2014;57,86
Hombres;14 Murcia, Región de;De 16 a 19 años;2013;62,81
Hombres;14 Murcia, Región de;De 16 a 19 años;2012;71,84
Hombres;14 Murcia, Región de;De 16 a 19 años;2011;66,72
Hombres;14 Murcia, Región de;De 16 a 19 años;2010;57,27
Hombres;14 Murcia, Región de;De 16 a 19 años;2009;56,41
Hombres;14 Murcia, Región de;De 16 a 19 años;2008;34,22
Hombres;14 Murcia, Región de;De 16 a 19 años;2007;23,72
Hombres;14 Murcia, Región de;De 16 a 19 años;2006;22,91
Hombres;14 Murcia, Región de;De 20 a 24 años;2025;24,03
Hombres;14 Murcia, Región de;De 20 a 24 años;2024;20,61
Hombres;14 Murcia, Región de;De 20 a 24 años;2023;21,62
Hombres;14 Murcia, Región de;De 20 a 24 años;2022;20,93
Hombres;14 Murcia, Región de;De 20 a 24 años;2021;21,97
Hombres;14 Murcia, Región de;De 20 a 24 años;2020;26,14
Hombres;14 Murcia, Región de;De 20 a 24 años;2019;26,79
Hombres;14 Murcia, Región de;De 20 a 24 años;2018;37,65
Hombres;14 Murcia, Región de;De 20 a 24 años;2017;38,97
Hombres;14 Murcia, Región de;De 20 a 24 años;2016;36,91
Hombres;14 Murcia, Región de;De 20 a 24 años;2015;43,47
Hombres;14 Murcia, Región de;De 20 a 24 años;2014;46,45
Hombres;14 Murcia, Región de;De 20 a 24 años;2013;51,39
Hombres;14 Murcia, Región de;De 20 a 24 años;2012;46,53
Hombres;14 Murcia, Región de;De 20 a 24 años;2011;44,39
Hombres;14 Murcia, Región de;De 20 a 24 años;2010;37,08
Hombres;14 Murcia, Región de;De 20 a 24 años;2009;29,59
Hombres;14 Murcia, Región de;De 20 a 24 años;2008;19,53
Hombres;14 Murcia, Región de;De 20 a 24 años;2007;11,93
Hombres;14 Murcia, Región de;De 20 a 24 años;2006;10,31
Hombres;14 Murcia, Región de;De 25 a 54 años;2025;9,71
Hombres;14 Murcia, Región de;De 25 a 54 años;2024;10,51
Hombres;14 Murcia, Región de;De 25 a 54 años;2023;10,18
Hombres;14 Murcia, Región de;De 25 a 54 años;2022;10,88
Hombres;14 Murcia, Región de;De 25 a 54 años;2021;11,81
Hombres;14 Murcia, Región de;De 25 a 54 años;2020;12,77
Hombres;14 Murcia, Región de;De 25 a 54 años;2019;10,42
Hombres;14 Murcia, Región de;De 25 a 54 años;2018;10,65
Hombres;14 Murcia, Región de;De 25 a 54 años;2017;13,03
Hombres;14 Murcia, Región de;De 25 a 54 años;2016;14,54
Hombres;14 Murcia, Región de;De 25 a 54 años;2015;19,01
Hombres;14 Murcia, Región de;De 25 a 54 años;2014;22,78
Hombres;14 Murcia, Región de;De 25 a 54 años;2013;27,12
Hombres;14 Murcia, Región de;De 25 a 54 años;2012;26,24
Hombres;14 Murcia, Región de;De 25 a 54 años;2011;23,06
Hombres;14 Murcia, Región de;De 25 a 54 años;2010;22,34
Hombres;14 Murcia, Región de;De 25 a 54 años;2009;21,3
Hombres;14 Murcia, Región de;De 25 a 54 años;2008;10,68
Hombres;14 Murcia, Región de;De 25 a 54 años;2007;4,62
